,date_clean,trail,target,PRCP,PRCP_3d,PRCP_5d,TMAX_5d
8560,2021-12-14,Hueston Woods,1,0.0,0.0,0.7399999999999958,57.8
8572,2021-12-15,Hueston Woods,1,0.0,0.0,0.6199999999999958,58.0
8584,2021-12-16,Hueston Woods,0,0.21,0.20999999999999533,0.20999999999999577,57.2
8593,2021-12-17,Hueston Woods,0,0.3,0.5099999999999953,0.5099999999999958,56.6
8609,2021-12-18,Hueston Woods,0,0.24,0.7499999999999953,0.7499999999999958,57.4
8620,2021-12-19,Hueston Woods,0,0.0,0.5399999999999954,0.7499999999999958,53.2
8632,2021-12-20,Hueston Woods,0,0.0,0.23999999999999527,0.7499999999999958,49.0
8645,2021-12-21,Hueston Woods,1,0.0,0.0,0.5399999999999958,45.6
8656,2021-12-22,Hueston Woods,1,0.0,0.0,0.23999999999999572,44.2
8668,2021-12-23,Hueston Woods,1,0.0,0.0,0.0,43.4
8681,2021-12-24,Hueston Woods,0,0.0,0.0,0.0,48.2
8693,2021-12-25,Hueston Woods,0,0.18,0.17999999999999527,0.17999999999999572,53.4
8705,2021-12-26,Hueston Woods,0,0.0,0.17999999999999527,0.17999999999999572,55.2
8716,2021-12-27,Hueston Woods,0,0.0,0.17999999999999527,0.17999999999999572,61.4
8729,2021-12-28,Hueston Woods,0,0.57,0.5699999999999952,0.7499999999999957,61.4
8740,2021-12-29,Hueston Woods,0,0.01,0.5799999999999953,0.7599999999999957,59.6
8752,2021-12-30,Hueston Woods,0,0.01,0.5899999999999953,0.5899999999999956,55.6
8765,2021-12-31,Hueston Woods,0,0.0,0.019999999999995337,0.5899999999999956,57.6
8777,2022-01-01,Hueston Woods,0,1.01,1.0199999999999954,1.5999999999999956,56.6
8789,2022-01-02,Hueston Woods,0,0.2,1.2099999999999953,1.2299999999999958,56.4
8801,2022-01-03,Hueston Woods,0,0.0,1.2099999999999953,1.2199999999999958,52.4
8813,2022-01-04,Hueston Woods,0,0.0,0.19999999999999535,1.2099999999999957,51.4
8824,2022-01-05,Hueston Woods,0,0.0,0.0,1.2099999999999957,48.0
8837,2022-01-06,Hueston Woods,0,0.75,0.7499999999999953,0.9499999999999957,39.8
8848,2022-01-07,Hueston Woods,1,0.0,0.7499999999999953,0.7499999999999958,32.8
8860,2022-01-08,Hueston Woods,1,0.09,0.8399999999999953,0.8399999999999958,34.6
8873,2022-01-09,Hueston Woods,0,0.62,0.7099999999999953,1.4599999999999955,34.8
8884,2022-01-10,Hueston Woods,1,0.0,0.7099999999999953,1.4599999999999955,31.6
8897,2022-01-11,Hueston Woods,1,0.0,0.6199999999999953,0.7099999999999956,33.4
8909,2022-01-12,Hueston Woods,1,0.0,0.0,0.7099999999999956,39.8
8921,2022-01-13,Hueston Woods,1,0.01,0.009999999999995337,0.6299999999999957,41.0
8932,2022-01-14,Hueston Woods,1,0.0,0.009999999999995337,0.00999999999999567,39.2
8945,2022-01-15,Hueston Woods,1,0.0,0.009999999999995337,0.00999999999999567,39.8
8956,2022-01-16,Hueston Woods,0,1.2400000000000002,1.2399999999999956,1.2499999999999958,39.4
8968,2022-01-17,Hueston Woods,1,0.0,1.2399999999999956,1.2499999999999958,35.2
8981,2022-01-18,Hueston Woods,1,0.0,1.2399999999999956,1.2399999999999958,33.8
8992,2022-01-19,Hueston Woods,1,0.0,0.0,1.2399999999999958,37.0
9004,2022-01-20,Hueston Woods,1,0.0,0.0,1.2399999999999958,35.6
9016,2022-01-21,Hueston Woods,1,0.0,0.0,0.0,34.8
9028,2022-01-22,Hueston Woods,1,0.0,0.0,0.0,35.8
9040,2022-01-23,Hueston Woods,1,0.0,0.0,0.0,35.2
9049,2022-01-24,Hueston Woods,1,0.22,0.21999999999999534,0.21999999999999556,32.8
9065,2022-01-25,Hueston Woods,1,0.0,0.21999999999999534,0.21999999999999556,33.8
9076,2022-01-26,Hueston Woods,1,0.0,0.21999999999999534,0.21999999999999556,33.2
9088,2022-01-27,Hueston Woods,1,0.31,0.30999999999999533,0.5299999999999956,33.6
9101,2022-01-28,Hueston Woods,0,3.4899999999999998,3.799999999999995,4.019999999999995,32.0
9112,2022-01-29,Hueston Woods,0,0.0,3.799999999999995,3.7999999999999954,28.6
9124,2022-01-30,Hueston Woods,0,0.0,3.489999999999995,3.7999999999999954,30.2
9137,2022-01-31,Hueston Woods,1,0.0,0.0,3.7999999999999954,33.8
9149,2022-02-01,Hueston Woods,1,0.0,0.0,3.4899999999999958,39.0
9161,2022-02-02,Hueston Woods,0,0.88,0.8799999999999951,0.8799999999999956,42.8
9172,2022-02-03,Hueston Woods,0,3.66,4.539999999999996,4.539999999999996,45.2
9185,2022-02-04,Hueston Woods,0,1.86,6.399999999999995,6.399999999999996,42.0
9196,2022-02-05,Hueston Woods,0,0.0,5.519999999999995,6.399999999999996,38.0
9208,2022-02-06,Hueston Woods,1,0.0,1.8599999999999952,6.399999999999996,33.4
9221,2022-02-07,Hueston Woods,1,0.0,0.0,5.519999999999996,31.6
9233,2022-02-08,Hueston Woods,1,0.0,0.0,1.8599999999999957,33.6
9245,2022-02-09,Hueston Woods,0,0.0,0.0,0.0,39.0
9257,2022-02-10,Hueston Woods,0,0.0,0.0,0.0,43.6
9269,2022-02-11,Hueston Woods,0,0.04,0.039999999999995116,0.03999999999999556,47.2
9280,2022-02-12,Hueston Woods,1,0.0,0.039999999999995116,0.03999999999999556,47.4
9293,2022-02-13,Hueston Woods,0,0.64,0.6799999999999952,0.6799999999999956,44.0
9304,2022-02-14,Hueston Woods,1,0.0,0.6399999999999951,0.6799999999999956,40.0
9316,2022-02-15,Hueston Woods,1,0.0,0.6399999999999951,0.6799999999999956,41.6
9329,2022-02-16,Hueston Woods,1,0.0,0.0,0.6399999999999956,43.2
9340,2022-02-17,Hueston Woods,0,2.25,2.249999999999995,2.8899999999999957,46.8
9352,2022-02-18,Hueston Woods,0,0.0,2.249999999999995,2.2499999999999956,48.0
9365,2022-02-19,Hueston Woods,0,0.0,2.249999999999995,2.2499999999999956,48.2
9377,2022-02-20,Hueston Woods,0,0.0,0.0,2.2499999999999956,49.2
9389,2022-02-21,Hueston Woods,0,0.0,0.0,2.2499999999999956,49.2
9401,2022-02-22,Hueston Woods,0,1.03,1.0299999999999951,1.0299999999999956,49.8
9413,2022-02-23,Hueston Woods,0,0.0,1.0299999999999951,1.0299999999999956,52.0
9420,2022-02-24,Hueston Woods,0,0.57,1.5999999999999952,1.5999999999999956,53.0
9437,2022-02-25,Hueston Woods,0,0.17,0.7399999999999951,1.7699999999999956,48.6
9448,2022-02-26,Hueston Woods,0,0.0,0.7399999999999951,1.7699999999999956,43.2
9461,2022-02-27,Hueston Woods,0,0.0,0.16999999999999513,0.7399999999999956,40.6
9473,2022-02-28,Hueston Woods,0,0.0,0.0,0.7399999999999956,42.0
9485,2022-03-01,Hueston Woods,0,0.0,0.0,0.16999999999999557,47.8
9503,2022-03-02,Hueston Woods,0,0.0,0.0,0.0,54.2
9509,2022-03-03,Hueston Woods,0,0.0,0.0,0.0,59.2
9521,2022-03-04,Hueston Woods,0,0.0,0.0,0.0,60.2
9532,2022-03-05,Hueston Woods,0,0.0,0.0,0.0,65.0
9545,2022-03-06,Hueston Woods,0,0.58,0.5799999999999951,0.5799999999999955,65.8
9557,2022-03-07,Hueston Woods,0,0.83,1.409999999999995,1.4099999999999955,65.4
9569,2022-03-08,Hueston Woods,0,0.0,1.409999999999995,1.4099999999999955,61.4
9580,2022-03-09,Hueston Woods,0,0.0,0.8299999999999951,1.4099999999999955,60.6
9593,2022-03-10,Hueston Woods,0,0.0,0.0,1.4099999999999955,56.0
9605,2022-03-11,Hueston Woods,0,2.3899999999999997,2.389999999999995,3.2199999999999953,53.0
9617,2022-03-12,Hueston Woods,0,0.0,2.389999999999995,2.3899999999999952,45.6
9628,2022-03-13,Hueston Woods,0,0.0,2.389999999999995,2.3899999999999952,47.4
9641,2022-03-14,Hueston Woods,0,0.0,0.0,2.3899999999999952,50.4
9652,2022-03-15,Hueston Woods,0,0.0,0.0,2.3899999999999952,53.4
9664,2022-03-16,Hueston Woods,1,0.0,0.0,0.0,56.4
9677,2022-03-17,Hueston Woods,1,0.0,0.0,0.0,65.4
9689,2022-03-18,Hueston Woods,0,0.09,0.08999999999999511,0.08999999999999556,68.2
9701,2022-03-19,Hueston Woods,0,0.21,0.2999999999999951,0.29999999999999555,66.8
9713,2022-03-20,Hueston Woods,0,0.01,0.3099999999999951,0.30999999999999556,65.6
9725,2022-03-21,Hueston Woods,1,0.0,0.21999999999999512,0.30999999999999556,65.8
9736,2022-03-22,Hueston Woods,0,0.0,0.009999999999995115,0.30999999999999556,64.8
9749,2022-03-23,Hueston Woods,0,0.11,0.10999999999999512,0.3299999999999955,65.8
9760,2022-03-24,Hueston Woods,0,0.0,0.10999999999999512,0.11999999999999555,65.4
9772,2022-03-25,Hueston Woods,0,0.07,0.1799999999999951,0.17999999999999555,62.2
9785,2022-03-26,Hueston Woods,0,0.0,0.06999999999999512,0.17999999999999555,55.8
9798,2022-03-27,Hueston Woods,0,0.0,0.06999999999999512,0.17999999999999555,50.6
9809,2022-03-28,Hueston Woods,0,0.0,0.0,0.06999999999999557,45.2
9821,2022-03-29,Hueston Woods,0,0.0,0.0,0.06999999999999557,42.8
9833,2022-03-30,Hueston Woods,0,0.0,0.0,0.0,49.6
9844,2022-03-31,Hueston Woods,0,0.15,0.1499999999999951,0.14999999999999555,54.2
9857,2022-04-01,Hueston Woods,0,0.02,0.1699999999999951,0.16999999999999554,54.6
9868,2022-04-02,Hueston Woods,1,0.0,0.1699999999999951,0.16999999999999554,56.2
9880,2022-04-03,Hueston Woods,1,0.0,0.019999999999995115,0.16999999999999554,58.8
9893,2022-04-04,Hueston Woods,0,0.0,0.0,0.16999999999999554,54.6
9904,2022-04-05,Hueston Woods,0,0.27,0.26999999999999513,0.2899999999999956,53.2
9916,2022-04-06,Hueston Woods,0,0.4,0.6699999999999952,0.6699999999999956,55.8
9928,2022-04-07,Hueston Woods,0,0.01,0.6799999999999952,0.6799999999999956,56.4
9940,2022-04-08,Hueston Woods,0,0.06,0.46999999999999514,0.7399999999999956,54.8
9952,2022-04-09,Hueston Woods,0,0.01,0.07999999999999512,0.7499999999999956,51.4
9961,2022-04-10,Hueston Woods,0,0.0,0.06999999999999512,0.4799999999999956,52.8
9977,2022-04-11,Hueston Woods,0,0.18,0.18999999999999512,0.25999999999999557,54.0
